Route Number,Route Name_x,Schedule Period Name,Day Type,Time Period,Averge Early Stop count,Averge Late Stop count,Averge On-Time Stop count,Route Name_y,Average Boardings,Average Alightings,Average Pass-Up,Average Wheelchair Pass-Up
78,Waverley,Winter 2022,Weekday,Night,5.307692308,5.769230769,9.615384615,Waverley,0.018181818,0.259090909,0,0
78,Waverley,Winter 2022,Weekday,PM Peak,115.8571429,151.4761905,213.0238095,Waverley,7.012087912,7.365934066,0,0
79,Charleswood,Fall 2022,Weekday,Evening,56.21794872,38.76923077,222.0769231,Charleswood,1.356521739,1.359130435,0,0
79,Charleswood,Fall 2022,Weekday,Mid-Day,79.56756757,74.81081081,415,Charleswood,3.893043478,3.991304348,0,0
79,Charleswood,Fall 2022,Weekday,Morning,9.568965517,3.637931034,41.53448276,Charleswood,0.414159292,0.292920354,0,0
79,Charleswood,Fall 2022,Weekday,Night,5.78021978,0.604395604,27.72527473,Charleswood,0.072566372,0.077876106,0,0
79,Charleswood,Fall 2022,Weekday,PM Peak,10.06930693,15.07920792,28.41584158,Charleswood,0.443478261,0.433043478,0,0
79,Charleswood,Spring 2023,Weekday,Evening,25.25352113,37.08450704,193.0140845,Charleswood,1.253043478,1.294782609,0,0
79,Charleswood,Spring 2023,Weekday,Mid-Day,153.7640449,133.8089888,627.1797753,Charleswood,4.033043478,4.087826087,0,0
79,Charleswood,Spring 2023,Weekday,Morning,9.833333333,15.45238095,53.85714286,Charleswood,0.34159292,0.256637168,0,0
79,Charleswood,Spring 2023,Weekday,Night,5.533333333,0.786666667,27.22666667,Charleswood,0.053982301,0.065486726,0,0
79,Charleswood,Spring 2023,Weekday,PM Peak,12.0625,15.13392857,34.9375,Charleswood,0.635652174,0.546956522,0,0
79,Charleswood,Summer 2022,Weekday,Evening,46.73076923,44.08974359,246.1794872,Charleswood,0.903478261,0.907826087,0,0
79,Charleswood,Summer 2022,Weekday,Mid-Day,91.97435897,74.08974359,565.4871795,Charleswood,3.393913043,3.404347826,0,0
79,Charleswood,Summer 2022,Weekday,Morning,5.23943662,5.915492958,52.28169014,Charleswood,0.301769912,0.190265487,0,0
79,Charleswood,Summer 2022,Weekday,Night,6.978947368,1.789473684,25.92631579,Charleswood,0.088495575,0.088495575,0,0
79,Charleswood,Summer 2022,Weekday,PM Peak,13.0776699,7.640776699,35.2038835,Charleswood,0.359130435,0.344347826,0,0
79,Charleswood,Summer 2023,Weekday,Evening,56.92307692,31.34615385,209.3461538,Charleswood,1.054782609,1.143478261,0,0
79,Charleswood,Summer 2023,Weekday,Mid-Day,164.6428571,135.3809524,550.9285714,Charleswood,4.350434783,4.343478261,0,1
79,Charleswood,Summer 2023,Weekday,Morning,11.92682927,9.780487805,52.53658537,Charleswood,0.409734513,0.330973451,0,0
79,Charleswood,Summer 2023,Weekday,Night,7.5,0.433333333,26.5,Charleswood,0.127272727,0.131818182,0,0
79,Charleswood,Summer 2023,Weekday,PM Peak,17.79245283,14.77358491,29.18867925,Charleswood,0.413043478,0.373913043,1,0
79,Charleswood,Winter 2022,Weekday,Evening,40.28947368,118.1578947,174.2894737,Charleswood,1.180869565,1.253913043,0,0
79,Charleswood,Winter 2022,Weekday,Mid-Day,94.85714286,90.4047619,517.6428571,Charleswood,3.809565217,3.846956522,0,0
79,Charleswood,Winter 2022,Weekday,Morning,5.162162162,9.756756757,45.78378378,Charleswood,0.340707965,0.248672566,0,0
79,Charleswood,Winter 2022,Weekday,Night,7.729166667,7.104166667,19.8125,Charleswood,0.071681416,0.07079646,0,0
79,Charleswood,Winter 2022,Weekday,PM Peak,5.471698113,19.9245283,26.45283019,Charleswood,0.460869565,0.400869565,0,0
82,Grace Hospital - Unicity,Fall 2022,Weekday,Evening,3.461538462,0.769230769,15.76923077,Grace Hospital - Unicity,0.033333333,0.069230769,0,0
82,Grace Hospital - Unicity,Fall 2022,Weekday,Mid-Day,36.65384615,55.23076923,215.2307692,Grace Hospital - Unicity,0.915625,0.953125,0,0
82,Grace Hospital - Unicity,Fall 2022,Weekday,Morning,17.87037037,8.611111111,86.44444444,Grace Hospital - Unicity,0.334375,0.2921875,0,0
82,Grace Hospital - Unicity,Fall 2022,Weekday,PM Peak,7.730769231,40.75,97.44230769,Grace Hospital - Unicity,0.596875,0.596875,0,0
82,Grace Hospital - Unicity,Spring 2023,Weekday,Evening,3.011904762,4.630952381,12.30952381,Grace Hospital - Unicity,0.058974359,0.135897436,0,0
82,Grace Hospital - Unicity,Spring 2023,Weekday,Mid-Day,7.547619048,90.80952381,214.2261905,Grace Hospital - Unicity,0.8890625,0.9578125,0,0
82,Grace Hospital - Unicity,Spring 2023,Weekday,Morning,1.428571429,13.51190476,97.72619048,Grace Hospital - Unicity,0.428125,0.3640625,0,0
82,Grace Hospital - Unicity,Spring 2023,Weekday,PM Peak,4.916666667,63.05952381,79.51190476,Grace Hospital - Unicity,0.4421875,0.39375,0,0
82,Grace Hospital - Unicity,Summer 2022,Weekday,Evening,7.232142857,0.821428571,11.67857143,Grace Hospital - Unicity,0.102564103,0.102564103,0,0
82,Grace Hospital - Unicity,Summer 2022,Weekday,Mid-Day,38.34848485,40.86363636,189.5606061,Grace Hospital - Unicity,0.9453125,0.9703125,0,0
82,Grace Hospital - Unicity,Summer 2022,Weekday,Morning,8.983333333,17.55,85.91666667,Grace Hospital - Unicity,0.2,0.184375,0,0
82,Grace Hospital - Unicity,Summer 2022,Weekday,PM Peak,16.67857143,21.57142857,108.2321429,Grace Hospital - Unicity,0.4546875,0.471875,0,0
82,Grace Hospital - Unicity,Summer 2023,Weekday,Evening,6.285714286,2.30952381,11.38095238,Grace Hospital - Unicity,0.025641026,0.08974359,0,0
82,Grace Hospital - Unicity,Summer 2023,Weekday,Mid-Day,18.19047619,73.19047619,221.3095238,Grace Hospital - Unicity,0.9390625,0.9765625,0,0
82,Grace Hospital - Unicity,Summer 2023,Weekday,Morning,4.119047619,4.452380952,101.4285714,Grace Hospital - Unicity,0.325,0.309375,0,0
82,Grace Hospital - Unicity,Summer 2023,Weekday,PM Peak,9.880952381,49.80952381,87.80952381,Grace Hospital - Unicity,0.3921875,0.3625,0,0
82,Grace Hospital - Unicity,Winter 2022,Weekday,Evening,3.421052632,6.184210526,10.39473684,Grace Hospital - Unicity,0.056410256,0.117948718,0,0
82,Grace Hospital - Unicity,Winter 2022,Weekday,Mid-Day,8.447368421,51.92105263,115.6842105,Grace Hospital - Unicity,1.040625,1.0859375,0,0
82,Grace Hospital - Unicity,Winter 2022,Weekday,Morning,9.625,15.9375,87.375,Grace Hospital - Unicity,0.365625,0.325,0,0
82,Grace Hospital - Unicity,Winter 2022,Weekday,PM Peak,5.789473684,81.15789474,59.34210526,Grace Hospital - Unicity,0.471875,0.46875,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Fall 2022,Weekday,Evening,14.43055556,8.083333333,54.38194444,Unicity - Strauss Dr - Murray Industrial Park,0.29047619,0.307619048,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Fall 2022,Weekday,Mid-Day,23.47747748,28.84684685,229,Unicity - Strauss Dr - Murray Industrial Park,1.399193548,1.354032258,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Fall 2022,Weekday,Morning,9.460526316,34.07894737,184.4473684,Unicity - Strauss Dr - Murray Industrial Park,1.226612903,1.133870968,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Fall 2022,Weekday,PM Peak,15.85576923,32.59615385,93.375,Unicity - Strauss Dr - Murray Industrial Park,0.811290323,0.833870968,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Spring 2023,Weekday,Evening,7.656410256,28.27692308,40.75384615,Unicity - Strauss Dr - Murray Industrial Park,0.324038462,0.3625,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Spring 2023,Weekday,Mid-Day,12.95348837,32.97674419,141.2248062,Unicity - Strauss Dr - Murray Industrial Park,1.413821138,1.352845528,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Spring 2023,Weekday,Morning,16.97727273,14.57954545,118.5227273,Unicity - Strauss Dr - Murray Industrial Park,1.41300813,1.329268293,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Spring 2023,Weekday,PM Peak,4.832,46.512,48.448,Unicity - Strauss Dr - Murray Industrial Park,0.788617886,0.748780488,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Summer 2022,Weekday,Evening,14.69387755,6.170068027,58.97959184,Unicity - Strauss Dr - Murray Industrial Park,0.25212766,0.277659574,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Summer 2022,Weekday,Mid-Day,21.83333333,30.64705882,188.1372549,Unicity - Strauss Dr - Murray Industrial Park,1.1704,1.1232,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Summer 2022,Weekday,Morning,9.147058824,38.01470588,156.8970588,Unicity - Strauss Dr - Murray Industrial Park,0.8328,0.788,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Summer 2022,Weekday,PM Peak,15.82291667,29.57291667,80.57291667,Unicity - Strauss Dr - Murray Industrial Park,0.56,0.5816,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Summer 2023,Weekday,Evening,8.979166667,12.84375,58.65625,Unicity - Strauss Dr - Murray Industrial Park,0.298076923,0.309615385,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Summer 2023,Weekday,Mid-Day,23.88333333,40.13333333,115.9166667,Unicity - Strauss Dr - Murray Industrial Park,0.963414634,1.015447154,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Summer 2023,Weekday,Morning,17.35714286,9.523809524,115.6904762,Unicity - Strauss Dr - Murray Industrial Park,0.944715447,0.825203252,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Summer 2023,Weekday,PM Peak,12.96551724,18.51724138,67.27586207,Unicity - Strauss Dr - Murray Industrial Park,0.53495935,0.515447154,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Winter 2022,Weekday,Evening,2.96,28.66666667,37.58666667,Unicity - Strauss Dr - Murray Industrial Park,0.321904762,0.345714286,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Winter 2022,Weekday,Mid-Day,24.56666667,57.88333333,219.3833333,Unicity - Strauss Dr - Murray Industrial Park,1.254032258,1.245967742,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Winter 2022,Weekday,Morning,8.825,68.975,186,Unicity - Strauss Dr - Murray Industrial Park,1.449193548,1.335483871,0,0
83,Unicity - Strauss Dr - Murray Industrial Park,Winter 2022,Weekday,PM Peak,2.862068966,89.60344828,50.51724138,Unicity - Strauss Dr - Murray Industrial Park,0.815322581,0.807258065,0,0
85,Kildonan Place - North Kildonan,Fall 2022,Weekday,Evening,6.293103448,12.01724138,23.15517241,Kildonan Place - North Kildonan,0.131460674,0.201123596,0,0
85,Kildonan Place - North Kildonan,Fall 2022,Weekday,Mid-Day,46.25,70.65789474,247.5263158,Kildonan Place - North Kildonan,1.537226277,1.437956204,0,0
85,Kildonan Place - North Kildonan,Fall 2022,Weekday,Morning,19.66216216,35.28378378,143.0675676,Kildonan Place - North Kildonan,0.882481752,0.840875912,0,0
85,Kildonan Place - North Kildonan,Fall 2022,Weekday,PM Peak,6.407894737,72.02631579,88.03947368,Kildonan Place - North Kildonan,0.728467153,0.825547445,0,0
85,Kildonan Place - North Kildonan,Spring 2023,Weekday,Evening,22.24050633,5.050632911,21.64556962,Kildonan Place - North Kildonan,0.143820225,0.197752809,0,0
85,Kildonan Place - North Kildonan,Spring 2023,Weekday,Mid-Day,74.76136364,85.19318182,302.3863636,Kildonan Place - North Kildonan,1.649635036,1.588321168,0,0
85,Kildonan Place - North Kildonan,Spring 2023,Weekday,Morning,36.76136364,28.07954545,186.5681818,Kildonan Place - North Kildonan,0.962043796,0.925547445,0,0
85,Kildonan Place - North Kildonan,Spring 2023,Weekday,PM Peak,34.76136364,61.52272727,108.25,Kildonan Place - North Kildonan,0.696350365,0.761313869,0,0
85,Kildonan Place - North Kildonan,Summer 2022,Weekday,Evening,9.234375,10.90625,23.921875,Kildonan Place - North Kildonan,0.09,0.123333333,0,0
85,Kildonan Place - North Kildonan,Summer 2022,Weekday,Mid-Day,52,63.6875,236.875,Kildonan Place - North Kildonan,1.076811594,1.022463768,0,0
85,Kildonan Place - North Kildonan,Summer 2022,Weekday,Morning,33.425,24.9375,134.85,Kildonan Place - North Kildonan,0.50942029,0.484057971,0,0
85,Kildonan Place - North Kildonan,Summer 2022,Weekday,PM Peak,14.44736842,50.78947368,100.5394737,Kildonan Place - North Kildonan,0.452898551,0.510144928,0,0
85,Kildonan Place - North Kildonan,Summer 2023,Weekday,Evening,22.6875,1.65625,21.03125,Kildonan Place - North Kildonan,0.128089888,0.198876404,0,0
85,Kildonan Place - North Kildonan,Summer 2023,Weekday,Mid-Day,76.28947368,64.65789474,251.5526316,Kildonan Place - North Kildonan,1.311678832,1.308759124,0,0
85,Kildonan Place - North Kildonan,Summer 2023,Weekday,Morning,53.92105263,27.89473684,126.8157895,Kildonan Place - North Kildonan,0.724817518,0.671532847,0,0
85,Kildonan Place - North Kildonan,Summer 2023,Weekday,PM Peak,44.73684211,22.92105263,112.1052632,Kildonan Place - North Kildonan,0.646715328,0.672262774,0,0
85,Kildonan Place - North Kildonan,Winter 2022,Weekday,Evening,2.542857143,24.6,20.97142857,Kildonan Place - North Kildonan,0.121348315,0.178651685,0,0
85,Kildonan Place - North Kildonan,Winter 2022,Weekday,Mid-Day,35.31578947,132.3684211,251.7894737,Kildonan Place - North Kildonan,1.431386861,1.378832117,0,0
85,Kildonan Place - North Kildonan,Winter 2022,Weekday,Morning,11.89473684,51.57894737,166.3421053,Kildonan Place - North Kildonan,0.855474453,0.825547445,0,0
85,Kildonan Place - North Kildonan,Winter 2022,Weekday,PM Peak,3.605263158,128.6578947,56.78947368,Kildonan Place - North Kildonan,0.694890511,0.773722628,0,0
86,Mission Gardens,Spring 2023,Weekday,Morning,8.157894737,22.63157895,63.18421053,Mission Gardens,0.651851852,0.662962963,0,0
86,Mission Gardens,Spring 2023,Weekday,PM Peak,7.717948718,30.58974359,74.94871795,Mission Gardens,0.613333333,0.61,0,0
86,Mission Gardens,Summer 2023,Weekday,Morning,25.5625,8.6875,46.6875,Mission Gardens,0.448148148,0.459259259,0,0
86,Mission Gardens,Summer 2023,Weekday,PM Peak,36.05,15.3,63,Mission Gardens,0.493333333,0.486666667,0,0
86,Mission Gardens,Winter 2022,Weekday,Morning,2.857142857,40.85714286,64.28571429,Mission Gardens,0.748148148,0.77037037,0,0
86,Mission Gardens,Winter 2022,Weekday,PM Peak,4.357142857,40.14285714,28.42857143,Mission Gardens,0.73,0.76,0,0
87,Industrial,Spring 2023,Weekday,Mid-Day,6.526315789,5.855263158,17.06578947,Industrial,0.655172414,0.637931034,0,0
87,Industrial,Spring 2023,Weekday,Morning,9,21.52631579,61.31578947,Industrial,1.441176471,1.447058824,0,0
87,Industrial,Spring 2023,Weekday,PM Peak,15.94871795,19.8974359,57.43589744,Industrial,0.787096774,0.809677419,0,0
87,Industrial,Summer 2023,Weekday,Mid-Day,10.975,3.225,14.8,Industrial,0.366666667,0.366666667,0,0
87,Industrial,Summer 2023,Weekday,Morning,27.75,11,41.8125,Industrial,1.555882353,1.585294118,0,0
87,Industrial,Summer 2023,Weekday,PM Peak,31.1,14.1,49.5,Industrial,0.75483871,0.732258065,0,0
87,Industrial,Winter 2022,Weekday,Mid-Day,7.3125,9.125,12.125,Industrial,0.923333333,0.82,0,0
87,South Transcona - Crossroads Station,Winter 2022,Weekday,Mid-Day,3.5,10.125,13.125,Industrial,0.923333333,0.82,0,0
87,Industrial,Winter 2022,Weekday,Morning,0.428571429,37.14285714,63,Industrial,1.194117647,1.226470588,0,0
87,South Transcona - Crossroads Station,Winter 2022,Weekday,Morning,17,29.7,58.1,Industrial,1.194117647,1.226470588,0,0
87,Industrial,Winter 2022,Weekday,PM Peak,8.857142857,23.35714286,22.42857143,Industrial,0.667741935,0.661290323,0,0
87,South Transcona - Crossroads Station,Winter 2022,Weekday,PM Peak,0.625,62.375,39.5,Industrial,0.667741935,0.661290323,0,0
87,South Transcona - Crossroads Station,Summer 2022,Weekday,PM Peak,22.36956522,24.34782609,55.58695652,South Transcona - Crossroads Station,0.330508475,0.305084746,0,0
88,Inkster Industrial Park - Scotia,Spring 2023,Weekday,Mid-Day,40.29545455,31.21590909,256.875,Inkster Industrial Park - Scotia,1.480519481,1.438961039,1,0
88,Inkster Industrial Park - Scotia,Spring 2023,Weekday,Morning,34.22093023,15.45348837,141.0697674,Inkster Industrial Park - Scotia,1.233766234,1.21038961,0,0
88,Inkster Industrial Park - Scotia,Spring 2023,Weekday,PM Peak,37.47727273,27.34090909,151.5909091,Inkster Industrial Park - Scotia,0.437662338,0.488311688,0,0
88,Inkster Industrial Park - Scotia,Summer 2022,Weekday,Mid-Day,48.91935484,31.43548387,189.5645161,Inkster Industrial Park - Scotia,0,0,0,0
88,Inkster Industrial Park - Scotia,Summer 2022,Weekday,Morning,33.09836066,6.770491803,132.1803279,Inkster Industrial Park - Scotia,0.246753247,0.233766234,0,0
88,Inkster Industrial Park - Scotia,Summer 2023,Weekday,Mid-Day,57.92857143,29.47619048,259.2142857,Inkster Industrial Park - Scotia,0.768831169,0.720779221,0,0
88,Inkster Industrial Park - Scotia,Summer 2023,Weekday,Morning,42.9,14.625,130.05,Inkster Industrial Park - Scotia,0.637662338,0.612987013,0,0
88,Inkster Industrial Park - Scotia,Summer 2023,Weekday,PM Peak,45.80952381,17.61904762,158.5714286,Inkster Industrial Park - Scotia,0.609090909,0.680519481,0,0
88,Inkster Industrial Park - Scotia,Winter 2022,Weekday,Mid-Day,29.28571429,41.03571429,212.2857143,Inkster Industrial Park - Scotia,1.12987013,1.141558442,0,0
88,Inkster Industrial Park - Scotia,Winter 2022,Weekday,Morning,13.55555556,21.18518519,105.2962963,Inkster Industrial Park - Scotia,1.176623377,1.144155844,0,0
88,Inkster Industrial Park - Scotia,Winter 2022,Weekday,PM Peak,25.82142857,43.03571429,91.75,Inkster Industrial Park - Scotia,0.612987013,0.609090909,0,0
89,North Transcona - Kildonan Place,Fall 2022,Weekday,Mid-Day,6.3125,44.1625,65.575,North Transcona - Kildonan Place,2.334666667,2.296,0,0
89,North Transcona - Kildonan Place,Fall 2022,Weekday,Morning,0.733333333,15.65,18.48333333,North Transcona - Kildonan Place,0.403030303,0.310606061,0,0
89,North Transcona - Kildonan Place,Fall 2022,Weekday,PM Peak,0.471698113,22.58490566,5.981132075,North Transcona - Kildonan Place,0.428333333,0.596666667,0,0
89,North Transcona - Kildonan Place,Spring 2023,Weekday,Mid-Day,33.11363636,75.07954545,190.8181818,North Transcona - Kildonan Place,2.530666667,2.521333333,0,0
89,North Transcona - Kildonan Place,Spring 2023,Weekday,Morning,1.155844156,9.155844156,24.20779221,North Transcona - Kildonan Place,0.738095238,0.60952381,0,0
89,North Transcona - Kildonan Place,Spring 2023,Weekday,PM Peak,1.422535211,7.605633803,17.3943662,North Transcona - Kildonan Place,0.775925926,0.95,0,0
89,North Transcona - Kildonan Place,Summer 2022,Weekday,Mid-Day,7.294117647,116.3882353,91.04705882,North Transcona - Kildonan Place,1.578666667,1.574666667,0,0
89,North Transcona - Kildonan Place,Summer 2022,Weekday,Morning,0.984848485,11.8030303,20.60606061,North Transcona - Kildonan Place,0.115151515,0.060606061,0,0
89,North Transcona - Kildonan Place,Summer 2022,Weekday,PM Peak,0.944444444,17.96296296,10.2037037,North Transcona - Kildonan Place,0.091666667,0.158333333,0,0
89,North Transcona - Kildonan Place,Summer 2023,Weekday,Mid-Day,48.16666667,49,215.2142857,North Transcona - Kildonan Place,1.972,1.964,1,0
89,North Transcona - Kildonan Place,Summer 2023,Weekday,Morning,11.97368421,10.94736842,13.23684211,North Transcona - Kildonan Place,0.180952381,0.076190476,0,0
89,North Transcona - Kildonan Place,Summer 2023,Weekday,PM Peak,7.371428571,1.114285714,17.94285714,North Transcona - Kildonan Place,0.077777778,0.209259259,0,0
89,North Transcona - Kildonan Place,Winter 2022,Weekday,Mid-Day,3.785714286,89.61904762,87.5952381,North Transcona - Kildonan Place,2.449333333,2.476,0,0
89,North Transcona - Kildonan Place,Winter 2022,Weekday,Morning,1.24,14.68,14.64,North Transcona - Kildonan Place,0.486363636,0.390909091,0,0
89,North Transcona - Kildonan Place,Winter 2022,Weekday,PM Peak,0.724137931,21.44827586,6.793103448,North Transcona - Kildonan Place,0.256666667,0.346666667,0,0
90,Kildonan Place - Whellams Lane,Fall 2022,Weekday,Evening,35.69767442,11.73255814,60.73255814,Kildonan Place - Whellams Lane,0.843169399,0.931147541,0,0
90,Kildonan Place - Whellams Lane,Fall 2022,Weekday,Mid-Day,38.13513514,36.94594595,138.954955,Kildonan Place - Whellams Lane,2.438497653,2.161971831,4,0
90,Kildonan Place - Whellams Lane,Fall 2022,Weekday,Morning,44.7625,71.8875,186.5625,Kildonan Place - Whellams Lane,1.541314554,1.47370892,3,0
90,Kildonan Place - Whellams Lane,Fall 2022,Weekday,Night,8.611111111,7.259259259,47.42592593,Kildonan Place - Whellams Lane,0.337272727,0.380909091,0,0
90,Kildonan Place - Whellams Lane,Fall 2022,Weekday,PM Peak,46.41666667,44.08333333,90.89814815,Kildonan Place - Whellams Lane,1.6657277,1.913615023,1,0
90,Kildonan Place - Whellams Lane,Spring 2023,Weekday,Evening,24.07216495,13.97938144,48.96907216,Kildonan Place - Whellams Lane,0.966120219,1.052459016,0,0
90,Kildonan Place - Whellams Lane,Spring 2023,Weekday,Mid-Day,28.76190476,61.46825397,145.2063492,Kildonan Place - Whellams Lane,2.569483568,2.296244131,3,0
90,Kildonan Place - Whellams Lane,Spring 2023,Weekday,Morning,44.85057471,62.45977011,246.3678161,Kildonan Place - Whellams Lane,1.941314554,1.823004695,0,0
90,Kildonan Place - Whellams Lane,Spring 2023,Weekday,Night,17.15217391,6.304347826,32.45652174,Kildonan Place - Whellams Lane,0.381818182,0.436363636,0,0
90,Kildonan Place - Whellams Lane,Spring 2023,Weekday,PM Peak,22.43650794,66,95.26984127,Kildonan Place - Whellams Lane,1.624882629,1.896244131,0,0
90,Kildonan Place - Whellams Lane,Summer 2022,Weekday,Evening,28.64367816,6.954022989,56.51724138,Kildonan Place - Whellams Lane,0.761202186,0.817486339,0,0
90,Kildonan Place - Whellams Lane,Summer 2022,Weekday,Mid-Day,36.22321429,28.38392857,154.1696429,Kildonan Place - Whellams Lane,1.568075117,1.51314554,4,0
90,Kildonan Place - Whellams Lane,Summer 2022,Weekday,Morning,46.14285714,49.98809524,200.702381,Kildonan Place - Whellams Lane,0.886384977,0.850234742,2,0
90,Kildonan Place - Whellams Lane,Summer 2022,Weekday,Night,12.95652174,4.869565217,46.23913043,Kildonan Place - Whellams Lane,0.319090909,0.383636364,0,0
90,Kildonan Place - Whellams Lane,Summer 2022,Weekday,PM Peak,37.30909091,38.54545455,95.90909091,Kildonan Place - Whellams Lane,1.190610329,1.197652582,0,0
90,Kildonan Place - Whellams Lane,Summer 2023,Weekday,Evening,24.9787234,14.57446809,52.0212766,Kildonan Place - Whellams Lane,0.945901639,1.022404372,0,0
90,Kildonan Place - Whellams Lane,Summer 2023,Weekday,Mid-Day,29.82758621,59.5,156.362069,Kildonan Place - Whellams Lane,1.978873239,1.937089202,2,0
90,Kildonan Place - Whellams Lane,Summer 2023,Weekday,Morning,64.73809524,45.16666667,265.6666667,Kildonan Place - Whellams Lane,1.12629108,1.060093897,2,0
90,Kildonan Place - Whellams Lane,Summer 2023,Weekday,Night,13.16,3.72,34.44,Kildonan Place - Whellams Lane,0.4,0.468181818,0,0
90,Kildonan Place - Whellams Lane,Summer 2023,Weekday,PM Peak,34.32258065,42,100.6290323,Kildonan Place - Whellams Lane,1.407511737,1.417370892,0,0
90,Kildonan Place - Whellams Lane,Winter 2022,Weekday,Evening,35.04,28.78,78.16,Kildonan Place - Whellams Lane,0.863387978,0.940983607,0,0
90,Kildonan Place - Whellams Lane,Winter 2022,Weekday,Mid-Day,19.59322034,94.81355932,117.779661,Kildonan Place - Whellams Lane,2.292957746,2.088262911,5,0
90,Kildonan Place - Whellams Lane,Winter 2022,Weekday,Morning,51.28571429,96.57142857,176.9761905,Kildonan Place - Whellams Lane,1.469014085,1.38685446,2,0
90,Kildonan Place - Whellams Lane,Winter 2022,Weekday,Night,14.58139535,16.86046512,38.09302326,Kildonan Place - Whellams Lane,0.342727273,0.396363636,0,0
90,Kildonan Place - Whellams Lane,Winter 2022,Weekday,PM Peak,22.65384615,106.6346154,77.80769231,Kildonan Place - Whellams Lane,1.616901408,1.815023474,0,0
91,St. Norbert,Fall 2022,Weekday,Evening,10,53.625,101.6875,St. Norbert,1.193478261,1.202173913,0,0
91,St. Norbert,Fall 2022,Weekday,Mid-Day,4.865384615,6.961538462,110.2115385,St. Norbert,2.963043478,2.917391304,0,0
91,St. Norbert,Fall 2022,Weekday,Morning,4.576923077,20.59615385,93.19230769,St. Norbert,2.054347826,1.967391304,0,0
91,St. Norbert,Fall 2022,Weekday,Night,11.39285714,5.857142857,22.67857143,St. Norbert,0.339130435,0.345652174,0,0
91,St. Norbert,Fall 2022,Weekday,PM Peak,10.8125,26.265625,88.625,St. Norbert,1.352173913,1.445652174,0,0
91,St. Norbert,Spring 2023,Weekday,Evening,22.9,27.4,122.8,St. Norbert,1.269565217,1.280434783,0,0
91,St. Norbert,Spring 2023,Weekday,Mid-Day,2.959459459,4.662162162,50.90540541,St. Norbert,2.936956522,2.858695652,0,0
91,St. Norbert,Spring 2023,Weekday,Morning,10.24324324,9.837837838,76.22972973,St. Norbert,1.743478261,1.719565217,0,0
91,St. Norbert,Spring 2023,Weekday,Night,4.928571429,2.928571429,33.5,St. Norbert,0.419565217,0.426086957,0,0
91,St. Norbert,Spring 2023,Weekday,PM Peak,22.43055556,10.875,72.80555556,St. Norbert,2.508695652,2.57173913,0,0
91,St. Norbert,Summer 2022,Weekday,Evening,14.4,48.6,83.4,St. Norbert,1.169565217,1.186956522,0,0
91,St. Norbert,Summer 2022,Weekday,Mid-Day,5.964285714,7.303571429,57.41071429,St. Norbert,1.876086957,1.843478261,0,0
91,St. Norbert,Summer 2022,Weekday,Morning,11.93103448,15.01724138,74.25862069,St. Norbert,1.152173913,1.115217391,0,0
91,St. Norbert,Summer 2022,Weekday,Night,14.5625,5.375,20.0625,St. Norbert,0.384782609,0.395652174,0,0
91,St. Norbert,Summer 2022,Weekday,PM Peak,4.8,14.94,95.58,St. Norbert,1.619565217,1.65,0,0
91,St. Norbert,Summer 2023,Weekday,Evening,13,18,135.1666667,St. Norbert,1.286956522,1.286956522,0,0
91,St. Norbert,Summer 2023,Weekday,Mid-Day,4.638888889,3.388888889,57.63888889,St. Norbert,2.584782609,2.523913043,0,0
91,St. Norbert,Summer 2023,Weekday,Morning,7.333333333,7.611111111,86.77777778,St. Norbert,1.57173913,1.554347826,0,0
91,St. Norbert,Summer 2023,Weekday,Night,3.571428571,1,31.35714286,St. Norbert,0.393478261,0.404347826,0,0
91,St. Norbert,Summer 2023,Weekday,PM Peak,22.7,12.16666667,79.66666667,St. Norbert,1.904347826,1.958695652,0,0
91,St. Norbert,Winter 2022,Weekday,Evening,2.357142857,44.92857143,108.5,St. Norbert,1.291304348,1.3,0,0
91,St. Norbert,Winter 2022,Weekday,Mid-Day,7.5,15.65625,116.71875,St. Norbert,3.156521739,3.091304348,0,0
91,St. Norbert,Winter 2022,Weekday,Morning,10.84375,14.6875,109.6875,St. Norbert,1.858695652,1.813043478,0,0
91,St. Norbert,Winter 2022,Weekday,Night,4,4.681818182,34.95454545,St. Norbert,0.463043478,0.482608696,0,0
